Inmatning;Input;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8569_96square.jpg;
Fiske;Fishing;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10150_96square.jpg;
Minska;Decrese;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9655_96square.jpg;
Galge;Hanger;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8199_96square.jpg;
Träningsoverall;Sweat suit;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21987_96square.jpg;
Trocktröja;Sweater;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17264_96square.jpg;
Väst;Vest;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21988_96square.jpg;
Ficka;Pocket;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9063_96square.jpg;
Knapp;Button;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10224_96square.jpg;
Gummisnodd;Elastic band;https://d1pra95f92lrn3.cloudfront.net/media/thumb/23358_96square.jpg;
Ärm;Sleeve;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9733_96square.jpg;
Krage;Collar;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8375_96square.jpg;
Ta av sig;Take off;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21989_96square.jpg;
Sätta på sig;Put on;https://d1pra95f92lrn3.cloudfront.net/media/thumb/20922_96square.jpg;
Sticka;Knit;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8852_96square.jpg;
Märke;Brand;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9668_96square.jpg;
Stil;Style;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21478_96square.jpg;
Slapp;Loose;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10258_96square.jpg;
Tajt;Tight;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9920_96square.jpg;
Städat;Neat;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21992_96square.jpg;
Handgjord;Handmade;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10341_96square.jpg;
Sandaler;Sandaler;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21996_96square.jpg;
Gymnastiksko;Sneakers;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9612_96square.jpg;
Toffel;Slipper;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21748_96square.jpg;
Baddräkt;Swimsuit;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21404_96square.jpg;
Minikjol;Mini skirt;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9771_96square.jpg;
Högtid;Holiday;https://d1pra95f92lrn3.cloudfront.net/media/thumb/15532_96square.jpg;
Leta efter;Receive;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21811_96square.jpg;
Känna;Feel;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21864_96square.jpg;
Rita;Draw;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9448_96square.jpg;
Placera;Put;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9094_96square.jpg;
Minnas;Remember;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8544_96square.jpg;
Hålla i;Hold;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8914_96square.jpg;
Avsluta;Finish;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10335_96square.jpg;
Mäta;Measure;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8752_96square.jpg;
Frukta;Fear;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9645_96square.jpg;
Missa;Miss;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22049_96square.jpg;
Inträda;Enter;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8254_96square.jpg;
Svag;Weak;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21814_96square.jpg;
Stark;Strong;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8014_96square.jpg;
Hög;High;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17230_96square.jpg;
Vänlig;Kind;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9564_96square.jpg;
Irriterande;Annoying;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8869_96square.jpg;
Bred;Wide;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22073_96square.jpg;
Smal;Narrow;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8265_96square.jpg;
Hård;Hard;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8599_96square.jpg;
Missnöjd;Dissatisfied;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21882_96square.jpg;
Plågsam;Painful;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8777_96square.jpg;
Hoppfull;Hopeful;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8916_96square.jpg;
Exalterad;Exited;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21883_96square.jpg;
Fattig;Poor;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21914_96square.jpg;
Känd;Famous;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8620_96square.jpg;
På riktigt;Really;https://d1pra95f92lrn3.cloudfront.net/media/thumb/19429_96square.jpg;
Sant;True ;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8807_96square.jpg;
Falsk;False ;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8554_96square.jpg;
Närvara;Attend;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22059_96square.jpg;
återvända;Return;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8301_96square.jpg;
Bada;Bath;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21895_96square.jpg;
Tät;Dense;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8409_96square.jpg;
Klädesaffär;Clothing store;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21177_96square.jpg;
Kundvagn;Shopping card;https://d1pra95f92lrn3.cloudfront.net/media/thumb/28897_96square.jpg;
Söktjänst;Search engine;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22078_96square.jpg;
Anslutning;Connection;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9604_96square.jpg;
Dygnet runt;All day;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17281_96square.jpg;
Nattetid;Nighttime;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8319_96square.jpg;
Dagtid;Daytime;https://d1pra95f92lrn3.cloudfront.net/media/thumb/26346_96square.jpg;
Hädenefter;From now on;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8156_96square.jpg;
Vanligtvis;Usually;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22007_96square.jpg;
Ösregn;Heavy rain;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8963_96square.jpg;
Översvämning;Flood;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8206_96square.jpg;
Blixt;Lightning;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10241_96square.jpg;
Klar himmel;Clear sky;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9192_96square.jpg;
Fuktigt;Humid;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8228_96square.jpg;
Slask;Sleet;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22083_96square.jpg;
Åska;Thunder;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9741_96square.jpg;
Klarna;Clear up;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8478_96square.jpg;
Teckning;Drawing;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8345_96square.jpg;
Regissör;Director;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22085_96square.jpg;
Handling;Story;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22087_96square.jpg;
Sångare;Singer;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22091_96square.jpg;
Hacka;Chop;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8320_96square.jpg;
Förbereda;Prepare;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8568_96square.jpg;
Bestick;Utensil;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17287_96square.jpg;
Ånga;Steam;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8582_96square.jpg;
Tilltugg;Snack;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22106_96square.jpg;
Törstig;Thirsty;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9927_96square.jpg;
rätter;Course meal;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9172_96square.jpg;
Buffe;All you can eat;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9652_96square.jpg;
Räka;Shrimp;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22108_96square.jpg;
Slev;Ladle;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8555_96square.jpg;
Tandpetare;Toothpick;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8674_96square.jpg;
Fat;Dish;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9332_96square.jpg;
Ryggrad;Backbone;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22134_96square.jpg;
Dra;Pull;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9585_96square.jpg;
Gräva;Dig;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9549_96square.jpg;
Trycka;Push;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9745_96square.jpg;
Placera;Put;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9094_96square.jpg;
Klättra;Climb;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9434_96square.jpg;
Skaka på huvudet;Shake one’s head;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10111_96square.jpg;
Stuka;Sprain;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22115_96square.jpg;
vrida;Twist;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17321_96square.jpg;
Fånga;Catch;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22112_96square.jpg;
Hälsosam;Healthy;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21645_96square.jpg;
Mager;Skinny;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22135_96square.jpg;
Smal;Slim;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8397_96square.jpg;
Tjock;Thick;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9345_96square.jpg;
Smal;Thin;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22136_96square.jpg;
Nysa;Sneeze;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8672_96square.jpg;
Saliv;Saliva;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8617_96square.jpg;
Hicka;Hiccup;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8844_96square.jpg;
Finne;Pimple;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9368_96square.jpg;
Svett;Sweat;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22008_96square.jpg;
Hosta;Hosta;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9784_96square.jpg;
Andas;Breath;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8013_96square.jpg;
Panna;Forehead;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9618_96square.jpg;
Rynka;Wrinkle;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22118_96square.jpg;
Näsborre;nostril;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8743_96square.jpg;
Lår;Thigh;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22123_96square.jpg;
Vad;Calf;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22119_96square.jpg;
Skinkor;Buttocks;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22137_96square.jpg;
Tånagel;Toenail;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22124_96square.jpg;
Häl;Heel;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22121_96square.jpg;
Midja;Waist;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22125_96square.jpg;
Knäskål;Skäskål;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22122_96square.jpg;
Ljumske;Groin;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22120_96square.jpg;
Handled;Wrist;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21889_96square.jpg;
Revben;Rib;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22131_96square.jpg;
Njure;Kidney;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22128_96square.jpg;
Pincett;Tweezers;https://d1pra95f92lrn3.cloudfront.net/media/thumb/6787_96square.jpg;
Kroppstemperatur;Body temperature;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9674_96square.jpg;
Akuten;Emergency room;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10328_96square.jpg;
Medicinsk historia;Medical history;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9263_96square.jpg;
Försäkring;Insurance;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9406_96square.jpg;
Bryta;Break;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10131_96square.jpg;
Utmattning;Fatigue;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9227_96square.jpg;
Yr;Dizzy;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9404_96square.jpg;
Möbel;Furniture;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8415_96square.jpg;
Nattduksbord;Nightstand;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9074_96square.jpg;
Soffbord;Coffe table;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8585_96square.jpg;
Skul;Stol;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17326_96square.jpg;
Soffa;Sofa;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9183_96square.jpg;
Matbord;Dinner table;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17331_96square.jpg;
Bakdörr;Back door;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8086_96square.jpg;
Tak;Ceiling;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8606_96square.jpg;
Nedervåning;Downstairs;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9446_96square.jpg;
Garderob;Closet;https://d1pra95f92lrn3.cloudfront.net/media/thumb/20754_96square.jpg;
Dörröpning;Doorway;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9693_96square.jpg;
Hotelrum;Hotelroom;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8105_96square.jpg;
Gräs;Grass;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9534_96square.jpg;
Mikrovågsugn;Microwave oven;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9300_96square.jpg;
Damsugare;Vacuum cleaner;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8361_96square.jpg;
Tvättmaskin;Washing machine;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9985_96square.jpg;
Fläkt;Fläkt;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8584_96square.jpg;
Luftkonditionering;Air contitioner;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10317_96square.jpg;
Spis;Stove;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17239_96square.jpg;
Kontakt;Electric plug;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9755_96square.jpg;
Skivspelare;Record player;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9119_96square.jpg;
Elektriskt Vägguttag;Power outlet;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8634_96square.jpg;
Lampa;Lamp;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17334_96square.jpg;
Matta;Karpet;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8024_96square.jpg;
Värktygslåta;Toolbox;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8607_96square.jpg;
Måtband;Tape measure;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8280_96square.jpg;
Vattpass;Level;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8470_96square.jpg;
Skruvmejsel;Skrewdriver;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8155_96square.jpg;
Hammare;Hammer;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9318_96square.jpg;
Såg;Saw;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10365_96square.jpg;
Moppa;Mop;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8183_96square.jpg;
Glödlampa;Light bulb;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10238_96square.jpg;
Ljus;Candle;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22153_96square.jpg;
Pappersnäsduk;Tissue;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8080_96square.jpg;
Tändare;Lighter;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17338_96square.jpg;
Svamp;Sponge;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17339_96square.jpg;
Flaskopnare;Bottle opener;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22152_96square.jpg;
Burk / conservöppnare;Can opener;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9607_96square.jpg;
Tändsticka;Match;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9998_96square.jpg;
Kastrull;Pot;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8034_96square.jpg;
Otillfredsställd;Unsatisfied;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22156_96square.jpg;
Ogillar;Dislike;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17796_96square.jpg;
Avslappnad;Avslappnad;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9212_96square.jpg;
Kort stubin;Short tempered;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9464_96square.jpg;
Artig;Polite;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8827_96square.jpg;
Dryg;Overbearing;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9567_96square.jpg;
Sträng;Strict;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9317_96square.jpg;
Enestående;Outstanding;https://d1pra95f92lrn3.cloudfront.net/media/thumb/24952_96square.jpg;
Klipsk;Clever;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8203_96square.jpg;
Anmärkningsvärd;Remarkable;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17347_96square.jpg;
Livlig;Lively;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17346_96square.jpg;
Ärlig;Honest;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8495_96square.jpg;
Lägenhetsbyggnad;Apartment building;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9600_96square.jpg;
Fladdermus;Bat;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22172_96square.jpg;
Spindel;Spider;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9411_96square.jpg;
Myra;Ant;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8204_96square.jpg;
Insekt;Bug;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8046_96square.jpg;
Mask;Worm;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8565_96square.jpg;
Kulle;Hill;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9005_96square.jpg;
Skärgård / Archipelago;Skärgård;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8367_96square.jpg;
Berg;Mountain;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8250_96square.jpg;
Flod;River;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10276_96square.jpg;
Damm;Pond;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8836_96square.jpg;
Hav;Ocean;https://d1pra95f92lrn3.cloudfront.net/media/thumb/20676_96square.jpg;
Kust;Seaside;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9060_96square.jpg;
Sjö (Lake);Lake;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8990_96square.jpg;
Ödemark;Wasteland;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8749_96square.jpg;
Vattenfall;Watterfall;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9673_96square.jpg;
Öken;Desert;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8259_96square.jpg;
Jord;Soil;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9682_96square.jpg;
Sten;Rock;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22182_96square.jpg;
Översvämning;Flood;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8206_96square.jpg;
Åskväder;Thunderstorm;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8164_96square.jpeg;
Löv;leaf;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9746_96square.jpeg;
Gren;Branch;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8741_96square.jpeg;
Träd;Träd;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8834_96square.jpeg;
Buske;Bush;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22190_96square.jpeg;
Frö;Seed;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8363_96square.jpeg;
Orm;Snake;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8909_96square.jpeg;
Sköldpadda;Turtle;https://d1pra95f92lrn3.cloudfront.net/media/thumb/29889_96square.jpeg;
Krokodil;Crockodile;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17356_96square.jpeg;
Ödla;Lizard;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17360_96square.jpeg;
Väderleksrapport;Weather report;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9025_96square.jpeg;
Karantän;Quarantine;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9015_96square.jpeg;
Tull;Customs;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8025_96square.jpeg;
Böter;Fine;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9523_96square.jpeg;
illegal;Illegal;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8622_96square.jpeg;
Inspectera;Inspect;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9127_96square.jpeg;
Deklarera;Declare;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17243_96square.jpeg;
Fylla i;Fill out;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9298_96square.jpeg;
Hälsa på släkt;Visit relatives;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8784_96square.jpeg;
Växelkurs;Exchange rate;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9204_96square.jpeg;
Deckare;Mystery;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17380_96square.jpeg;
Hoppa;Jump;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9239_96square.jpeg;
Motion;Exercise;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9382_96square.jpeg;
Flygvärdinna;Flight attendant;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17373_96square.jpeg;
Säte;Seat;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21928_96square.jpeg;
Flyg;Flight;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21927_96square.jpeg;
Bagage;Bagage;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10265_96square.jpeg;
Avgångsgate;Departure gate;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8931_96square.jpeg;
Avgång;Departure;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8450_96square.jpeg;
Ankomst;Arrival;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22257_96square.jpeg;
Fligtnummer;Flight number;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21926_96square.jpeg;
Schack;Chess;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9686_96square.jpeg;
Gitarr;Guitar;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9367_96square.jpeg;
Samla frimärker;Collect stamps;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8809_96square.jpeg;
Skidskroåkning;Ice skating;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22260_96square.jpeg;
Enkelsäng;Single bed;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21902_96square.jpeg;
Väckertjänst;Wake up service;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21937_96square.jpg;
Inget ledigt;No vacancy;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22266_96square.jpg;
Tvätttjänst;Laundry service;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22265_96square.jpg;
Servitör;Waiter;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21874_96square.jpg;
Bassäng;Pool;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9571_96square.jpg;
Blomsterträgård;Flower garden;https://d1pra95f92lrn3.cloudfront.net/media/thumb/14051_96square.jpg;
Känn dig som hemma;Make yourself as home;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10354_96square.jpg;
Förlåt att du fick vänta;Sorry to keep you waiting;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17384_96square.jpeg;
Det här är till dig;This is for you;https://d1pra95f92lrn3.cloudfront.net/media/thumb/15925_96square.jpeg;
Knacka;Knock;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22267_96square.jpeg;
Det var länge sidan;Long time no see;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22268_96square.jpeg;
Tävling;Competition;https://d1pra95f92lrn3.cloudfront.net/media/thumb/20804_96square.jpeg;
Mästerkapstävling;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22270_96square.jpeg;
Lag;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/10374_96square.jpeg;
Simning;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17385_96square.jpeg;
Uprepa;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22277_96square.jpeg;
Felaktig;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9546_96square.jpeg;
Rätta;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22278_96square.jpeg;
Palats;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8098_96square.jpeg;
Vägbeskrivning;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9630_96square.jpeg;
Resebyrå;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17387_96square.jpeg;
Föreläsning;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8006_96square.jpeg;
Tuscpenna;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9747_96square.jpeg;
Skolbänk;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9400_96square.jpeg;
Anlända;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22282_96square.jpeg;
Svara;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/9035_96square.jpeg;
Forma en mening;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17411_96square.jpeg;
Understrika;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8445_96square.jpeg;
Frånvarande;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/21427_96square.jpeg;
Butiksbiträde;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22284_96square.jpeg;
Kontorsarbetare;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8271_96square.jpeg;
Hemmafru;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22288_96square.jpeg;
Brandman;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22287_96square.jpeg;
Fligvärdinna;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17373_96square.jpeg;
Sekreterare;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/17424_96square.jpeg;
Affärsman;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22283_96square.jpeg;
Verkställande director;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/8783_96square.jpeg;
Mechanic ;;https://d1pra95f92lrn3.cloudfront.net/media/thumb/22289_96square.jpeg;
